x1,y1,G_dgm
421679.306026,211984.474415,3043.59675091
421678.351546,211984.77269,3043.36290127
421677.397066,211985.070965,3043.12743623
421676.442586,211985.36924,3042.89035582
421675.488106,211985.667515,3042.65166001
421674.533626,211985.96579,3042.41122251
421673.579146,211986.264065,3042.18138075
421672.624666,211986.56234,3041.95337071
421671.670186,211986.860615,3041.72719241
421670.715706,211987.15889,3041.50284583
421669.761226,211987.457165,3041.39744426
421668.806746,211987.75544,3041.30286626
421667.852266,211988.053715,3041.20676182
421666.897786,211988.35199,3041.10913094
421665.943306,211988.650265,3041.00997362
421664.988826,211988.94854,3040.90006993
421664.034346,211989.246815,3040.78632776
421663.079867,211989.54509,3040.67010002
421662.125387,211989.843365,3040.5513867
421661.170907,211990.14164,3040.4301878
421660.216427,211990.439915,3040.17568156
421659.261947,211990.73819,3039.89722541
421658.307467,211991.036465,3039.62255531
421657.352987,211991.33474,3039.35167128
421656.398507,211991.633015,3039.38286407
421655.444027,211991.93129,3039.55705379
421654.489547,211992.229565,3039.76135554
421653.535067,211992.52784,3039.96816347
421652.580587,211992.826115,3040.15327213
421651.626107,211993.12439,3040.30729723
421650.671627,211993.422665,3040.43023875
421649.717147,211993.72094,3040.5220967
421648.762667,211994.019215,3040.58287108
421647.808187,211994.31749,3040.69481881
421646.853707,211994.615765,3040.87620865
421645.899227,211994.91404,3041.05839882
421644.944747,211995.212315,3041.23750872
421643.990267,211995.51059,3041.41353835
421643.035787,211995.808865,3041.58648772
421642.081307,211996.10714,3041.75635682
421641.145031,211996.430632,3041.92955307
421640.561394,211997.242648,3042.12369066
421639.977758,211998.054663,3042.3202789
421639.394122,211998.866679,3042.51931779
421638.810486,211999.678694,3042.72080734
421638.22685,212000.490709,3042.92474754
421637.643214,212001.302725,3043.13113839
421637.059578,212002.11474,3043.33749454
421636.475942,212002.926755,3043.53580112
421635.892306,212003.738771,3043.73060712
421635.30867,212004.550786,3043.92462852
421634.725034,212005.362802,3044.11786532
421634.141398,212006.174817,3044.31031753
421633.557762,212006.986832,3044.50198515
421632.974126,212007.798848,3044.69560626
421632.39049,212008.610863,3044.88260838
421631.806854,212009.422878,3045.05244425
421631.223218,212010.234894,3045.21544154
421630.639582,212011.046909,3045.37160025
421630.055946,212011.858925,3045.52092038
421629.47231,212012.67094,3045.66621783
421628.888674,212013.482955,3045.8124681
421628.305037,212014.294971,3045.95287748
421627.721401,212015.106986,3046.08620404
421627.137765,212015.919001,3046.21612166
421626.554129,212016.731017,3046.34513844
421625.970493,212017.543032,3046.4732544
421625.386857,212018.355047,3046.62366523
421624.803221,212019.167063,3046.78271209
421624.219585,212019.979078,3046.93524969
421623.635949,212020.791094,3047.08127806
421623.052313,212021.603109,3047.2205656
421622.468677,212022.415124,3047.35090818
421621.885041,212023.22714,3047.47223275
421621.301405,212024.039155,3047.60290914
421620.717769,212024.85117,3047.72580925
421620.134133,212025.663186,3047.84021441
421619.550497,212026.475201,3047.94612463
421618.966861,212027.287217,3048.05249845
421618.383225,212028.099232,3048.1694063
421617.799589,212028.911247,3048.28727889
421617.215953,212029.723263,3048.40948344
421616.632316,212030.535278,3048.52264092
421616.04868,212031.347293,3048.62675133
421615.465044,212032.159309,3048.72181466
421614.881408,212032.971324,3048.80783092
421614.297772,212033.78334,3048.88546822
421613.714136,212034.595355,3048.9544646
421613.1305,212035.40737,3049.01515388
421612.546864,212036.219386,3049.06689296
421611.963228,212037.031401,3049.10968182
421611.379592,212037.843416,3049.14352048
421610.795956,212038.655432,3049.16840893
421610.21232,212039.467447,3049.19532712
421609.628684,212040.279463,3049.31009758
421609.045048,212041.091478,3049.41444039
421608.461412,212041.903493,3049.50721766
421607.877776,212042.715509,3049.5884294
421607.042897,212043.127794,3049.65807562
421606.058113,212043.301579,3049.71615631
421605.07333,212043.475365,3049.761462
421604.088546,212043.64915,3049.79030915
421603.103763,212043.822935,3049.80717309
421602.118979,212043.996721,3049.81191938
421601.134196,212044.170506,3049.80454802
421600.149412,212044.344291,3049.78505901
421599.164628,212044.518077,3049.75345234
421598.179845,212044.691862,3049.7179765
421597.195061,212044.865647,3049.678009
421596.210278,212045.039433,3049.69937098
421595.225494,212045.213218,3049.7187182
421594.240711,212045.387003,3049.73605066
421593.255927,212045.560789,3049.75136834
421592.271144,212045.734574,3049.76467127
421591.28636,212045.908359,3049.75995655
421590.301576,212046.082145,3049.75513301
421589.316793,212046.25593,3049.73801472
421588.332009,212046.429715,3049.70577901
421587.347226,212046.603501,3049.66871949
421586.362442,212046.777286,3049.62683616
421585.377659,212046.951071,3049.60409291
421584.392875,212047.124857,3049.62541759
421583.408091,212047.298642,3049.64531836
421582.51348,212047.103125,3049.66379525
421581.719602,212046.495048,3049.66642458
421580.925723,212045.886971,3049.65933079
421580.131845,212045.278894,3049.64311244
421579.337967,212044.670817,3049.61659881
421578.544089,212044.06274,3049.58322974
421577.750211,212043.454663,3049.54409727
421576.956333,212042.846586,3049.49920141
421576.162455,212042.23851,3049.45235792
421575.368576,212041.630433,3049.40748383
421574.574698,212041.022356,3049.35921299
421573.78082,212040.414279,3049.31536884
421572.986942,212039.806202,3049.26064688
421572.193064,212039.198125,3049.19504713
421571.399186,212038.590048,3049.11856958
421570.605307,212037.981971,3049.03121424
421569.811429,212037.373895,3048.9507492
421569.017551,212036.765818,3048.87689175
421568.223673,212036.157741,3048.8086679
421567.429795,212035.549664,3048.73439007
421566.635917,212034.941587,3048.65405825
421565.842039,212034.33351,3048.56767245
421565.04816,212033.725433,3048.47523266
421564.254282,212033.117356,3048.386492
421563.460404,212032.50928,3048.31703468
421562.666526,212031.901203,3048.2333923
421561.872648,212031.293126,3048.13730294
421561.07877,212030.685049,3048.02876659
421560.284892,212030.076972,3047.90778324
421559.491013,212029.468895,3047.77435291
421558.697135,212028.860818,3047.62825821
421557.903257,212028.252741,3047.519757
421557.109379,212027.644665,3047.44223124
421556.315501,212027.036588,3047.37199933
421555.521623,212026.428511,3047.30906125
421554.727745,212025.820434,3047.25341701
421553.933866,212025.212357,3047.20506661
421553.139988,212024.60428,3047.17151679
421552.34611,212023.996203,3047.15253592
421551.552232,212023.388126,3047.13967746
421550.758354,212022.780049,3047.12590849
421549.964476,212022.171973,3047.111229
421549.170598,212021.563896,3047.09563899
421548.376719,212020.955819,3047.07913846
421547.582841,212020.347742,3047.05121105
421546.788963,212019.739665,3047.01999003
421545.995085,212019.131588,3046.98956096
421545.201207,212018.523511,3046.96379482
421544.407329,212017.915434,3046.94415046
421543.613451,212017.307358,3046.9306279
421542.819572,212016.699281,3046.92353842
421542.025694,212016.091204,3046.92416329
421541.231816,212015.483127,3046.92415855
421540.437938,212014.87505,3046.9235242
421539.64406,212014.266973,3046.91710139
421538.850182,212013.658896,3046.90788401
421538.056303,212013.050819,3046.89601256
421537.262425,212012.442743,3046.87974524
421536.468547,212011.834666,3046.86199495
421535.674669,212011.226589,3046.8470634
421534.880791,212010.618512,3046.83495058
421534.086913,212010.010435,3046.82411732
421533.293035,212009.402358,3046.81786228
421532.499156,212008.794281,3046.82025718
421531.705278,212008.186204,3046.83086169
421530.9114,212007.578128,3046.84918476
421530.117522,212006.970051,3046.87526661
421529.323644,212006.361974,3046.90910726
421528.529766,212005.753897,3046.95070668
421527.735888,212005.14582,3046.98783892
421526.942009,212004.537743,3047.02798379
421526.148131,212003.929666,3047.04820711
421525.354253,212003.321589,3047.07485249
421524.560375,212002.713513,3047.10791995
421523.766497,212002.105436,3047.14740946
421522.972619,212001.497359,3047.19332104
421522.178741,212000.889282,3047.25916575
421521.384862,212000.281205,3047.38192549
421520.590984,211999.673128,3047.52076098
421519.797106,211999.065051,3047.66311263
421519.003228,211998.456974,3047.80898043
421518.20935,211997.848897,3047.95836438
421517.415472,211997.240821,3048.11126449
421516.621594,211996.632744,3048.26768075
421515.827715,211996.024667,3048.35158442
421515.033837,211995.41659,3048.41565035
421514.535678,211994.776077,3048.48845339
421515.178871,211994.010372,3048.56999354
421515.822063,211993.244667,3048.6602708
421516.465255,211992.478962,3048.75928516
421517.108447,211991.713257,3048.86873973
421517.751639,211990.947552,3049.00138898
421518.394831,211990.181847,3049.10392173
421519.038023,211989.416142,3049.21323493
421519.681215,211988.650438,3049.3293286
421520.324407,211987.884733,3049.45220272
421520.967599,211987.119028,3049.58185731
421521.610791,211986.353323,3049.69419347
421522.253984,211985.587618,3049.78180292
421522.897176,211984.821913,3049.87440203
421523.540368,211984.056208,3049.98371224
421524.18356,211983.290504,3050.1142453
421524.826752,211982.524799,3050.2660012
421525.469944,211981.759094,3050.43897994
421526.113136,211980.993389,3050.64439761
421526.756328,211980.227684,3050.86541464
421527.39952,211979.461979,3051.09762912
421528.042712,211978.696274,3051.18989353
421528.685904,211977.93057,3051.28580345
421529.329096,211977.164865,3051.38722492
421529.972289,211976.39916,3051.49638463
421530.615481,211975.633455,3051.61556777
421531.258673,211974.86775,3051.66978552
421531.901865,211974.102045,3051.53614959
421532.545057,211973.33634,3051.47496513
421533.188249,211972.570635,3051.43257337
421533.831441,211971.804931,3051.40230729
421534.474633,211971.039226,3051.38416688
421535.117825,211970.273521,3051.37815214
421535.761017,211969.507816,3051.29667817
421536.404209,211968.742111,3051.1013828
421537.047402,211967.976406,3050.86805179
421537.690594,211967.210701,3050.61503508
421538.333786,211966.444997,3050.39511076
421538.976978,211965.679292,3050.20827882
421539.62017,211964.913587,3050.12423499
421540.263362,211964.147882,3050.0588364
421540.906554,211963.382177,3050.01043981
421541.549746,211962.616472,3049.97904521
421542.192938,211961.850767,3049.96465259
421542.83613,211961.085062,3049.81930794
421543.479322,211960.319358,3049.52698199
421544.122514,211959.553653,3049.22257378
421544.765707,211958.787948,3048.90768561
421544.870858,211957.888416,3048.60177667
421544.661329,211956.910614,3048.27418121
421544.451799,211955.932811,3048.0633611
421544.24227,211954.955009,3047.85689639
421544.032741,211953.977206,3047.65478709
421543.823212,211952.999404,3047.45703319
421543.613683,211952.021601,3047.26363469
421543.404154,211951.043799,3046.94993772
421543.194625,211950.065997,3046.5134663
421542.985096,211949.088194,3046.03819417
421542.775567,211948.110392,3045.52412132
421542.566038,211947.132589,3044.97124776
421542.356509,211946.154787,3044.48222458
421542.146979,211945.176985,3044.34051413
421541.93745,211944.199182,3044.18613539
421541.727921,211943.22138,3044.01908835
421541.518392,211942.243577,3043.83937302
421541.308863,211941.265775,3043.64698941
421541.099334,211940.287972,3043.35474511
421540.889805,211939.31017,3043.00885815
421540.680276,211938.332368,3042.66172679
421541.022395,211937.44433,3042.31335102
421541.531124,211936.583404,3041.96373086
421542.039853,211935.722477,3041.63043289
421542.548582,211934.86155,3041.39549527
421543.057312,211934.000624,3041.18089975
421543.566041,211933.139697,3040.966297
421544.07477,211932.278771,3040.75168701
421544.5835,211931.417844,3040.53706979
421545.092229,211930.556918,3040.24254175
421545.600958,211929.695991,3039.88618908
421546.109688,211928.835065,3039.49807525
421546.618417,211927.974138,3039.07820026
421547.127146,211927.113212,3038.6265641
421547.635876,211926.252285,3038.20000497
421548.144605,211925.391359,3037.95714198
421548.653334,211924.530432,3037.71904526
421549.162063,211923.669506,3037.52902225
421549.670793,211922.808579,3037.38375426
421550.179522,211921.947653,3037.2832413
421550.688251,211921.086726,3036.99041501
421551.196981,211920.225799,3036.60707488
421551.70571,211919.364873,3036.20069886
421552.214439,211918.503946,3035.77128696
421552.723169,211917.64302,3035.31883916
421553.231898,211916.782093,3034.91334736
421553.740627,211915.921167,3034.65414617
421554.249357,211915.06024,3034.36744517
421554.758086,211914.199314,3034.05324436
421555.266815,211913.338387,3033.77533553
421555.775545,211912.477461,3033.51969903
421556.284274,211911.616534,3033.18506927
421556.793003,211910.755608,3032.79183549
421557.301732,211909.894681,3032.35292062
421557.810462,211909.033755,3031.86832466
421558.319191,211908.172828,3031.33804761
421558.82792,211907.311902,3030.87936702
421559.33665,211906.450975,3030.63022643
421559.640445,211905.520075,3030.39212628
421559.76448,211904.527797,3030.16506658
421559.888514,211903.535519,3029.94904731
421560.012549,211902.543242,3029.73937338
421560.136584,211901.550964,3029.280196
421560.260619,211900.558686,3028.79143454
421560.384653,211899.566408,3028.30719489
421560.508688,211898.57413,3027.82747705
