4.250555840609999723e+05,2.111836856299999927e+05,2.624153913550000198e+03,3.531166666666999845e+02
4.250566844019999844e+05,2.111820155249999953e+05,2.624216536030000043e+03,3.595666666666999731e+02
4.250577847429999965e+05,2.111803454210000054e+05,2.624284739749999972e+03,3.667833333332999928e+02
4.250588850840000086e+05,2.111786753160000080e+05,2.624357974970000214e+03,3.746499999999999773e+02
4.250599854260000284e+05,2.111770052119999891e+05,2.624429576399999860e+03,3.808166666666999731e+02
4.250610857669999823e+05,2.111753351069999917e+05,2.624489408079999976e+03,3.850500000000000114e+02
4.250621861079999944e+05,2.111736650030000019e+05,2.624554124750000028e+03,3.876333333333000155e+02
4.250632864490000065e+05,2.111719948980000045e+05,2.624623902240000007e+03,3.903000000000000114e+02
4.250643867910000263e+05,2.111703247939999856e+05,2.624698740530000123e+03,3.932500000000000000e+02
4.250654871319999802e+05,2.111686546889999881e+05,2.624788215720000153e+03,3.970333333332999928e+02
4.250665874729999923e+05,2.111669845849999983e+05,2.624878089050000199e+03,4.010166666667000186e+02
4.250676878140000044e+05,2.111653144800000009e+05,2.624965297390000160e+03,4.062500000000000000e+02
4.250687881560000242e+05,2.111636443760000111e+05,2.625049840719999793e+03,4.117333333332999814e+02
4.250698884969999781e+05,2.111619742710000137e+05,2.625131719059999796e+03,4.158500000000000227e+02
4.250709888379999902e+05,2.111603041659999872e+05,2.625211584969999876e+03,4.189833333332999814e+02
4.250720891790000023e+05,2.111586340619999974e+05,2.625309496610000224e+03,4.213666666666999845e+02
4.250731895210000221e+05,2.111569639569999999e+05,2.625408104520000052e+03,4.234333333333000269e+02
4.250742898619999760e+05,2.111552938530000101e+05,2.625503625700000157e+03,4.250500000000000114e+02
4.250753902029999881e+05,2.111536237480000127e+05,2.625596060140000191e+03,4.264333333333000269e+02
4.250764905440000002e+05,2.111519536439999938e+05,2.625685407840000153e+03,4.279333333333000269e+02
4.250775908860000200e+05,2.111502835389999964e+05,2.625771668809999937e+03,4.296666666666999959e+02
4.250786912269999739e+05,2.111486134350000066e+05,2.625868383359999825e+03,4.317333333332999814e+02
4.250797915679999860e+05,2.111469433300000092e+05,2.625971431250000023e+03,4.337333333332999814e+02
4.250808919089999981e+05,2.111452732259999902e+05,2.626070237670000097e+03,4.353166666666999731e+02
4.250819922510000179e+05,2.111436031209999928e+05,2.626164661119999892e+03,4.364666666667000072e+02
4.250830925919999718e+05,2.111419330170000030e+05,2.626255979879999813e+03,4.380000000000000000e+02
4.250841929329999839e+05,2.111402629120000056e+05,2.626344193970000106e+03,4.395000000000000000e+02
4.250852932739999960e+05,2.111385928079999867e+05,2.626432566920000227e+03,4.408500000000000227e+02
4.250863936160000158e+05,2.111369227029999893e+05,2.626524785569999949e+03,4.422333333332999814e+02
4.250874939570000279e+05,2.111352525989999995e+05,2.626620781869999973e+03,4.433666666666999845e+02
4.250885942979999818e+05,2.111335824940000020e+05,2.626720555840000088e+03,4.441166666666999845e+02
4.250896946389999939e+05,2.111319123890000046e+05,2.626824107469999944e+03,4.445833333333000041e+02
4.250907949810000136e+05,2.111302422849999857e+05,2.626915355319999890e+03,4.453333333333000041e+02
4.250918953220000258e+05,2.111285721799999883e+05,2.626993305859999964e+03,4.467833333332999928e+02
4.250929956629999797e+05,2.111269020759999985e+05,2.627073107000000164e+03,4.491499999999999773e+02
4.250940960039999918e+05,2.111252319710000011e+05,2.627156030770000143e+03,4.512333333332999814e+02
4.250951963460000115e+05,2.111235618670000113e+05,2.627242077169999902e+03,4.523500000000000227e+02
4.250962966870000237e+05,2.111218917620000138e+05,2.627331246190000002e+03,4.525500000000000114e+02
4.250973970279999776e+05,2.111202216579999949e+05,2.627423537849999775e+03,4.530333333332999928e+02
4.250984973689999897e+05,2.111185515529999975e+05,2.627511952870000187e+03,4.541333333333000155e+02
4.250995977110000094e+05,2.111168814490000077e+05,2.627595390580000185e+03,4.556000000000000227e+02
4.251006980520000216e+05,2.111152113440000103e+05,2.627669284290000178e+03,4.565500000000000114e+02
4.251017983929999755e+05,2.111135412399999914e+05,2.627741882570000143e+03,4.567500000000000000e+02
4.251028987339999876e+05,2.111118711349999940e+05,2.627817504780000036e+03,4.576999999999999886e+02
4.251039990760000073e+05,2.111102010310000041e+05,2.627896150909999960e+03,4.594833333332999814e+02
4.251050994170000195e+05,2.111085309260000067e+05,2.627976212240000223e+03,4.613999999999999773e+02
4.251061997579999734e+05,2.111068608219999878e+05,2.628052415260000089e+03,4.622833333332999928e+02
4.251073000989999855e+05,2.111051907169999904e+05,2.628124553470000137e+03,4.625500000000000114e+02
4.251084004410000052e+05,2.111035206130000006e+05,2.628192626890000156e+03,4.624833333332999814e+02
4.251095007820000174e+05,2.111018505080000032e+05,2.628256635499999902e+03,4.623500000000000227e+02
4.251106011229999713e+05,2.111001804030000058e+05,2.628317515019999973e+03,4.622833333332999928e+02
4.251117014639999834e+05,2.110985102989999868e+05,2.628384538889999931e+03,4.623666666666999845e+02
4.251128018060000031e+05,2.110968401939999894e+05,2.628448090639999918e+03,4.626999999999999886e+02
4.251139021470000152e+05,2.110951700899999996e+05,2.628507272499999999e+03,4.631833333333000269e+02
4.251150024880000274e+05,2.110934999850000022e+05,2.628562084480000067e+03,4.632666666667000186e+02
4.251161028289999813e+05,2.110918298810000124e+05,2.628612526570000227e+03,4.623500000000000227e+02
4.251172031710000010e+05,2.110901597759999859e+05,2.628658598779999920e+03,4.625666666666999731e+02
4.251183035120000131e+05,2.110884896719999961e+05,2.628707307180000043e+03,4.635666666666999731e+02
4.251194038530000253e+05,2.110868195669999986e+05,2.628758581170000070e+03,4.650000000000000000e+02
4.251205041939999792e+05,2.110851494630000088e+05,2.628807766769999944e+03,4.646666666666999959e+02
4.251216045359999989e+05,2.110834793580000114e+05,2.628849343909999789e+03,4.625000000000000000e+02
4.251227048770000110e+05,2.110818092539999925e+05,2.628886542190000000e+03,4.593166666666999731e+02
4.251238052180000232e+05,2.110801391489999951e+05,2.628919361610000124e+03,4.568000000000000114e+02
4.251249055589999771e+05,2.110784690450000053e+05,2.628941714409999804e+03,4.556666666666999959e+02
4.251260059009999968e+05,2.110767989400000079e+05,2.628965395300000182e+03,4.561999999999999886e+02
4.251271062420000089e+05,2.110751288359999890e+05,2.628991229719999865e+03,4.565666666666999731e+02
4.251282065830000211e+05,2.110734587309999915e+05,2.629019217680000111e+03,4.572333333332999814e+02
4.251293069239999750e+05,2.110717886259999941e+05,2.629049359180000010e+03,4.566000000000000227e+02
4.251304072659999947e+05,2.110701185220000043e+05,2.629074785599999814e+03,4.541166666666999845e+02
