4.248331803749999963e+05,2.107631563160000078e+05
4.248312400899999775e+05,2.107636413870000106e+05
4.248292998050000169e+05,2.107641264580000134e+05
4.248273767210000078e+05,2.107646741150000016e+05
4.248254610690000118e+05,2.107652488099999900e+05
4.248235454160000081e+05,2.107658235059999861e+05
4.248216297640000121e+05,2.107663982020000112e+05
4.248197653019999852e+05,2.107670773069999996e+05
4.248181378350000014e+05,2.107682397840000049e+05
4.248165103680000175e+05,2.107694022600000026e+05
4.248148829009999754e+05,2.107705647360000003e+05
4.248132775150000234e+05,2.107717568289999908e+05
4.248116988099999726e+05,2.107729847099999897e+05
4.248101201059999876e+05,2.107742125909999886e+05
4.248085414020000026e+05,2.107754404719999875e+05
4.248069626970000099e+05,2.107766683539999940e+05
4.248057369659999968e+05,2.107781856039999984e+05
4.248048425389999757e+05,2.107799744580000115e+05
4.248039481120000128e+05,2.107817633130000031e+05
4.248030536839999841e+05,2.107835521669999871e+05
4.248021592570000212e+05,2.107853410210000002e+05
4.248012648300000001e+05,2.107871298759999918e+05
4.248003704029999790e+05,2.107889187300000049e+05
4.247994759760000161e+05,2.107907075839999889e+05
4.247985815479999874e+05,2.107924964390000096e+05
4.247976871210000245e+05,2.107942852929999935e+05
4.247973998509999947e+05,2.107962444039999973e+05
4.247972337599999737e+05,2.107982374959999870e+05
4.247970676690000109e+05,2.108002305869999982e+05
4.247969015779999900e+05,2.108022236789999879e+05
4.247967354870000272e+05,2.108042167699999991e+05
4.247962439129999839e+05,2.108061377379999903e+05
4.247955525020000059e+05,2.108080144239999936e+05
4.247948610910000280e+05,2.108098911110000045e+05
4.247941696809999994e+05,2.108117677970000077e+05
4.247934782700000214e+05,2.108136444830000110e+05
4.247927868589999853e+05,2.108155211690000142e+05
4.247920954480000073e+05,2.108173978549999883e+05
4.247914040379999788e+05,2.108192745419999992e+05
4.247907126270000008e+05,2.108211512280000024e+05
4.247901091729999753e+05,2.108230576240000082e+05
4.247895210020000231e+05,2.108249691820000007e+05
4.247889328300000052e+05,2.108268807399999932e+05
4.247883446579999872e+05,2.108287922979999857e+05
4.247877564869999769e+05,2.108307038560000074e+05
4.247871683150000172e+05,2.108326154139999999e+05
4.247866793789999792e+05,2.108345546219999960e+05
4.247861943079999764e+05,2.108364949069999857e+05
4.247857092369999737e+05,2.108384351920000045e+05
4.247852241650000215e+05,2.108403754769999941e+05
4.247847390940000187e+05,2.108423157620000129e+05
4.247842540230000159e+05,2.108442560470000026e+05
4.247837689520000131e+05,2.108461963319999923e+05
4.247830722309999983e+05,2.108480681800000020e+05
4.247823294490000117e+05,2.108499251330000116e+05
4.247815866679999745e+05,2.108517820859999920e+05
4.247808438869999954e+05,2.108536390400000091e+05
4.247801011050000088e+05,2.108554959929999895e+05
4.247793583239999716e+05,2.108573529470000067e+05
4.247786155429999926e+05,2.108592098999999871e+05
4.247778727610000060e+05,2.108610668529999966e+05
4.247771299800000270e+05,2.108629238070000138e+05
4.247763871979999822e+05,2.108647807599999942e+05
4.247756444170000032e+05,2.108666377130000037e+05
4.247747318119999836e+05,2.108683384059999953e+05
4.247729429569999920e+05,2.108692328329999873e+05
4.247711541030000080e+05,2.108701272600000084e+05
4.247693652480000164e+05,2.108710216880000080e+05
4.247675763939999742e+05,2.108719161150000000e+05
4.247657875399999903e+05,2.108728105419999920e+05
4.247639986849999987e+05,2.108737049690000131e+05
4.247622098310000147e+05,2.108745993960000051e+05
4.247604209769999725e+05,2.108754938240000047e+05
4.247586321219999809e+05,2.108763882509999967e+05
4.247570231449999847e+05,2.108775322450000094e+05
4.247556089320000028e+05,2.108789464579999913e+05
4.247541947180000134e+05,2.108803606720000098e+05
4.247527805049999733e+05,2.108817748849999916e+05
4.247513079569999827e+05,2.108831276139999973e+05
4.247498213690000121e+05,2.108844655440000060e+05
4.247483347809999832e+05,2.108858034730000072e+05
4.247468481930000125e+05,2.108871414029999869e+05
4.247453616039999761e+05,2.108884793319999881e+05
4.247438750160000054e+05,2.108898172619999968e+05
4.247436509659999865e+05,2.108917946520000114e+05
4.247434519590000273e+05,2.108937847269999911e+05
4.247432529510000022e+05,2.108957748009999923e+05
4.247430539439999848e+05,2.108977648749999935e+05
4.247428549360000179e+05,2.108997549500000023e+05
4.247426559290000005e+05,2.109017450240000035e+05
4.247424569209999754e+05,2.109037350990000123e+05
4.247422579140000162e+05,2.109057251730000135e+05
